"","event_id","Player","game_clock","ball.x","ball.y","ball.radius","player.x","player.y","distance_ball"
"756",175,"Andre Drummond",277.84,87.963732,25.636156,10.5987,86.807504,26.135054,1.25927058346806
"757",171,"Reggie Jackson",293.24,56.314562,21.923412,4.362038,56.24428,22.943402,1.02240850917038
"758",171,"Reggie Jackson",293.04,56.538406,21.702596,3.82149,56.716004,22.290588,0.614227679014874
"759",171,"Reggie Jackson",292.84,57.648064,21.27121,3.761152,57.256782,21.810714,0.666457927809399
"760",171,"Reggie Jackson",292.64,58.422402,21.018828,3.85433,57.722324,21.475736,0.835986917689505
"761",171,"Reggie Jackson",292.44,58.506864,21.60447,3.996066,58.007636,21.3201,0.574538852371188
"762",171,"Reggie Jackson",292.24,57.966044,21.870528,3.910974,58.085142,21.253608,0.628310926217266
"763",171,"Reggie Jackson",292.04,57.590236,21.665874,4.005912,58.057592,21.252176,0.624153559582898
"764",171,"Reggie Jackson",291.84,57.49251,21.862716,4.02074,58.035532,21.390818,0.719416857522808
"765",171,"Reggie Jackson",291.64,57.75953,22.268596,3.938996,58.024756,21.51423,0.799632973952425
"766",171,"Reggie Jackson",291.44,58.516766,21.618498,3.431684,58.027864,21.455644,0.515312129606897
"767",171,"Reggie Jackson",291.24,58.077836,20.597892,3.529324,57.998898,21.19311,0.600429575693934
"768",171,"Reggie Jackson",291.04,57.827206,20.429838,3.502154,57.992656,20.960028,0.555405382220951
"769",171,"Reggie Jackson",290.84,57.781045,20.4509783333333,3.46535,57.99613,20.8691933333333,0.470282195548589
"770",171,"Reggie Jackson",290.64,57.764715,20.5166816666667,3.39242833333333,58.0207516666667,20.8873366666667,0.450488516726872
"771",171,"Reggie Jackson",290.44,57.8265916666667,20.552715,3.35269833333333,58.0547133333333,20.9558816666667,0.463230888341753
"772",171,"Reggie Jackson",290.24,57.85565,20.5385716666667,3.33663333333333,58.1135633333333,21.0434733333333,0.566961180782152
"773",171,"Reggie Jackson",290.04,57.86635,20.52477,3.32245,58.166625,21.119365,0.66611432175716
"774",171,"Reggie Jackson",289.84,57.8677916666667,20.5273566666667,3.32349333333333,58.2042566666667,21.1551516666667,0.712274707012682
"775",171,"Reggie Jackson",289.64,57.95201,20.5034266666667,3.33672333333333,58.2183183333333,21.146915,0.69641752098787
"776",171,"Reggie Jackson",289.44,58.0839133333333,20.393545,3.35398666666667,58.2562533333333,21.123105,0.749639159329339
